"ID_Partner","ID_G","lfd_Nr_G","Partner"
4477,2004664,17757,"Schlesien,Hzm., "
4478,2004675,17781,"Schlesien,Hzm., "
4479,2004675,17780,"Schlesien,Hzm., "
4480,2004676,17783,"Schlesien,Hzm., "
4481,2004676,17784,"Schlesien,Hzm., "
4482,2004681,17796,"Augsburg, Bm, "
4483,2004692,17811,"Braunschweig-Lüneburg, Kftm, "
4484,2004692,17813,"Braunschweig-Lüneburg, Kftm, "
4485,2004700,17831,"Mecklenburg,Hzm., "
4486,2004705,17839,"Schlesien,Hzm., "
4487,2004705,17840,"Schlesien,Hzm., "
4488,2004708,17850,"Braunschweig-Lüneburg, Kftm, "
4489,2004708,17851,"Braunschweig-Lüneburg, Kftm, "
4490,2004711,17857,"Augsburg, Bm, "
4491,2004713,17863,"Schlesien,Hzm., "
4492,2004713,17862,"Schlesien,Hzm., "
4493,2004716,17870,"Braunschweig-Lüneburg, Kftm, "
4494,2004716,17872,"Braunschweig-Lüneburg, Kftm, "
4495,2004718,17876,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4496,2004718,17878,"Braunschweig-Lüneburg, Kftm, "
4497,2004718,17877,"Köln,Kftm., "
4498,2004747,17942,"Braunschweig-Lüneburg, Kftm, "
4499,2004747,17944,"Braunschweig-Lüneburg, Kftm, "
4500,2004749,17949,"Sachsen,Kftm., "
4501,2004749,17948,"Sachsen,Kftm., "
4502,2004753,17958,"Braunschweig-Lüneburg, Kftm, "
4503,2004753,17960,"Braunschweig-Lüneburg, Kftm, "
4504,2004767,17982,"Augsburg, Bm, "
4505,2004767,17981,"Augsburg, Bm, "
4506,2004767,17983,"Augsburg, Bm, "
4507,2004771,17992,"Braunschweig-Lüneburg, Kftm, "
4508,2004771,17994,"Braunschweig-Lüneburg, Kftm, "
4509,2004782,18018,"Braunschweig-Lüneburg, Kftm, "
4510,2004783,18020,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4511,2004783,18022,"Braunschweig-Lüneburg, Kftm, "
4512,2004783,18021,"Paderborn,Hstft., "
4513,2004787,18029,"Augsburg, Bm, "
4514,2004787,18027,"Augsburg, Bm, "
4515,2004787,18030,"Augsburg, Bm, "
4516,2004787,18028,"Augsburg, Bm, "
4517,2004788,18035,"Würzburg,Bm., Pfalz, Gft., "
4518,2004788,18032,"Würzburg,Bm., Pfalz, Gft., "
4519,2004788,18033,"Würzburg,Bm., "
4520,2004788,18034,"Pfalz, Gft., "
4521,2004795,18048,"Schlesien,Hzm., "
4522,2004799,18056,"Schlesien,Hzm., "
4523,2004806,18068,"Pommern, "
4524,2004806,18067,"Pommern, "
4525,2004810,18076,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4526,2004810,18078,"Braunschweig-Lüneburg, Kftm, "
4527,2004810,18077,"Paderborn,Hstft., "
4528,2004816,18091,"Sachsen,Kftm., "
4529,2004816,18092,"Sachsen,Kftm., "
4530,2004822,18107,"Braunschweig-Lüneburg, Kftm, "
4531,2004822,18109,"Braunschweig-Lüneburg, Kftm, "
4532,2004825,18113,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4533,2004825,18114,"Braunschweig-Lüneburg, Kftm, "
4534,2004825,18112,"Paderborn,Hstft., "
4535,2004843,18142,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4536,2004843,18144,"Braunschweig-Lüneburg, Kftm, "
4537,2004843,18143,"Hessen-Kassel,Gft., "
4538,2004849,18154,"Sachsen,Kftm., "
4539,2004849,18155,"Sachsen,Kftm., "
4540,2004850,18158,"Sachsen,Kftm., "
4541,2004850,18159,"Sachsen,Kftm., "
4542,2004850,18157,"Sachsen,Kftm., "
4543,2004862,18184,"Pommern, "
4544,2004862,18185,"Pommern, "
4545,2004872,18206,"Pommern, "
4546,2004872,18207,"Pommern, "
4547,2004883,18235,"Schlesien,Hzm., "
4548,2004883,18234,"Schlesien,Hzm., "
4549,2004898,18260,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4550,2004898,18262,"Braunschweig-Lüneburg, Kftm, "
4551,2004898,18261,"Paderborn,Hstft., "
4552,2004919,18300,"Braunschweig-Lüneburg, Kftm, Schlesien,Hzm., "
4553,2004919,18301,"Braunschweig-Lüneburg, Kftm, Schlesien,Hzm., "
4554,2004919,18298,"Schlesien,Hzm., "
4555,2004919,18299,"Braunschweig-Lüneburg, Kftm, "
4556,2004928,18316,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4557,2004928,18318,"Braunschweig-Lüneburg, Kftm, "
4558,2004928,18317,"Paderborn,Hstft., "
4559,2004967,18397,"Lüttich,Bm., Braunschweig-Lüneburg, Kftm, "
4560,2004967,18398,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4561,2004967,18396,"Köln,Kftm., Lüttich,Bm., "
4562,2004971,18406,"Lippe,Gft., Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4563,2004971,18408,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4564,2004971,18409,"Lippe,Gft., Braunschweig-Lüneburg, Kftm, "
4565,2004971,18407,"Lippe,Gft., Paderborn,Hstft., "
4566,2004980,18428,"Schlesien,Hzm., "
4567,2004980,18427,"Schlesien,Hzm., "
4568,2005004,18477,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4569,2005004,18479,"Braunschweig-Lüneburg, Kftm, "
4570,2005004,18478,"Köln,Kftm., "
4571,2005012,18499,"Sachsen,Kftm., "
4572,2005012,18498,"Sachsen,Kftm., "
4573,2005028,18562,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4574,2005028,18564,"Braunschweig-Lüneburg, Kftm, "
4575,2005028,18563,"Hessen-Kassel,Gft., "
4576,2005036,18575,"Bayreuth, Würzburg,Bm., "
4577,2005036,18576,"Bayreuth, Würzburg,Bm., "
4578,2005036,18579,"Würzburg,Bm., "
4579,2005036,18578,"Bayreuth, "
4580,2005036,18577,"Bayreuth, Würzburg,Bm., "
4581,2005041,18588,"Württemberg,Hzm., "
4582,2005046,18595,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4583,2005046,18597,"Braunschweig-Lüneburg, Kftm, "
4584,2005046,18596,"Hessen-Kassel,Gft., "
4585,2005067,18639,"Schlesien,Hzm., "
4586,2005067,18638,"Schlesien,Hzm., "
4587,2005067,18637,"Schlesien,Hzm., "
4588,2005087,18680,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4589,2005087,18682,"Braunschweig-Lüneburg, Kftm, "
4590,2005087,18681,"Köln,Kftm., "
4591,2005088,18683,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4592,2005088,18685,"Braunschweig-Lüneburg, Kftm, "
4593,2005088,18684,"Köln,Kftm., "
4594,2005094,18692,"Lippe,Gft., "
4595,2005112,18723,"Pommern, "
4596,2005112,18722,"Pommern, "
4597,2005115,18729,"Köln,Kftm., "
4598,2005123,18743,"Sachsen,Kftm., "
4599,2005123,18744,"Sachsen,Kftm., "
4600,2005125,18748,"Pommern, "
4601,2005125,18749,"Pommern, "
4602,2005127,18755,"Mecklenburg,Hzm., "
4603,2005127,18754,"Mecklenburg,Hzm., "
4604,2005132,18766,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4605,2005132,18768,"Braunschweig-Lüneburg, Kftm, "
4606,2005132,18767,"Köln,Kftm., "
4607,2005166,18826,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4608,2005166,18828,"Braunschweig-Lüneburg, Kftm, "
4609,2005166,18827,"Paderborn,Hstft., "
4610,2005167,18829,"Corvey,Abt., Braunschweig-Lüneburg, Kftm, "
4611,2005167,18831,"Braunschweig-Lüneburg, Kftm, "
4612,2005167,18830,"Corvey,Abt., "
4613,2005172,18841,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4614,2005172,18843,"Braunschweig-Lüneburg, Kftm, "
4615,2005172,18842,"Köln,Kftm., "
4616,2005179,18854,"Braunschweig-Lüneburg, Kftm, Nordhausen, "
4617,2005179,18855,"Nordhausen, "
4618,2005179,18856,"Braunschweig-Lüneburg, Kftm, "
4619,2005190,18875,"Sachsen,Kftm., "
4620,2005190,18874,"Sachsen,Kftm., "
4621,2005193,18882,"Pommern, "
4622,2005193,18883,"Pommern, "
4623,2005205,18915,"Mecklenburg,Hzm., "
4624,2005212,18927,"Nordhausen, "
4625,2005223,18949,"M, "
4626,2005223,18950,"M, "
4627,2005232,18971,"Corvey,Abt., Braunschweig-Lüneburg, Kftm, "
4628,2005232,18974,"Braunschweig-Lüneburg, Kftm, "
4629,2005232,18973,"Corvey,Abt., Braunschweig-Lüneburg, Kftm, "
4630,2005232,18972,"Corvey,Abt., "
4631,2005234,18978,"Osnabrück,Ftm., "
4632,2005234,18981,"Osnabrück,Ftm., "
4633,2005234,18979,"Osnabrück,Ftm., "
4634,2005237,18986,"Nordhausen, "
4635,2005237,18987,"Nordhausen, "
4636,2005239,18993,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4637,2005239,18994,"Braunschweig-Lüneburg, Kftm, "
4638,2005239,18992,"Köln,Kftm., "
4639,2005241,18997,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4640,2005241,18999,"Braunschweig-Lüneburg, Kftm, "
4641,2005241,18998,"Paderborn,Hstft., "
4642,2005250,19019,"Sachsen,Kftm., "
4643,2005250,19020,"Sachsen,Kftm., "
4644,2005260,19042,"Schlesien,Hzm., "
4645,2005260,19043,"Schlesien,Hzm., "
4646,2005271,19067,"Sachsen-Gotha,Ftm., "
4647,2005271,19068,"Sachsen-Gotha,Ftm., "
4648,2005275,19078,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4649,2005275,19079,"Braunschweig-Lüneburg, Kftm, "
4650,2005275,19077,"Köln,Kftm., "
4651,2005279,19084,"Sachsen,Kftm., "
4652,2005279,19085,"Sachsen,Kftm., "
4653,2005284,19095,"Mecklenburg,Hzm., "
4654,2005287,19101,"Braunschweig-Lüneburg, Kftm, "
4655,2005287,19102,"Braunschweig-Lüneburg, Kftm, "
4656,2005297,19117,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4657,2005297,19119,"Braunschweig-Lüneburg, Kftm, "
4658,2005297,19118,"Köln,Kftm., "
4659,2005301,19126,"Schlesien,Hzm., "
4660,2005304,19132,"Schlesien,Hzm., "
4661,2005307,19139,"Mecklenburg,Hzm., "
4662,2005307,19138,"Mecklenburg,Hzm., "
4663,2005308,19141,"Pommern, "
4664,2005308,19142,"Pommern, "
4665,2005309,19144,"Pommern, "
4666,2005309,19145,"Pommern, "
4667,2005311,19150,"Pommern, "
4668,2005313,19154,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4669,2005313,19156,"Braunschweig-Lüneburg, Kftm, "
4670,2005313,19155,"Köln,Kftm., "
4671,2005318,19168,"Köln,Kftm., "
4672,2005343,19211,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, Goslar, "
4673,2005343,19212,"Braunschweig-Wolfenbüttel, Hzm, Goslar, "
4674,2005343,19214,"Braunschweig-Lüneburg, Kftm, Goslar, "
4675,2005343,19213,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4676,2005350,19230,"Sachsen-Gotha,Ftm., "
4677,2005355,19242,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4678,2005355,19243,"Braunschweig-Lüneburg, Kftm, "
4679,2005355,19244,"Braunschweig-Lüneburg, Kftm, "
4680,2005361,19258,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4681,2005361,19260,"Braunschweig-Lüneburg, Kftm, "
4682,2005361,19259,"Köln,Kftm., "
4683,2005374,19286,"Schlesien,Hzm., "
4684,2005374,19287,"Schlesien,Hzm., "
4685,2005384,19307,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4686,2005384,19308,"Braunschweig-Wolfenbüttel, Hzm, "
4687,2005384,19309,"Braunschweig-Lüneburg, Kftm, "
4688,2005386,19312,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4689,2005386,19313,"Braunschweig-Lüneburg, Kftm, "
4690,2005386,19314,"Braunschweig-Lüneburg, Kftm, "
4691,2005388,19317,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4692,2005388,19318,"Braunschweig-Wolfenbüttel, Hzm, "
4693,2005388,19319,"Braunschweig-Lüneburg, Kftm, "
4694,2005396,19330,"Mecklenburg,Hzm., "
4695,2005396,19331,"Mecklenburg,Hzm., "
4696,2005397,19334,"Mecklenburg,Hzm., "
4697,2005397,19333,"Mecklenburg,Hzm., "
4698,2005409,19359,"Pommern, "
4699,2005409,19358,"Pommern, "
4700,2005412,19366,"Pommern, "
4701,2005412,19365,"Pommern, "
4702,2005426,19393,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4703,2005426,19392,"Braunschweig-Wolfenbüttel, Hzm, "
4704,2005426,19394,"Braunschweig-Lüneburg, Kftm, "
4705,2005443,19430,"Mecklenburg,Hzm., "
4706,2005453,19446,"Hamburg,RSt, "
4707,2005454,19448,"Hamburg,RSt, "
4708,2005454,19449,"Hamburg,RSt, "
4709,2005459,19457,"Braunschweig-Lüneburg, Kftm, "
4710,2005485,19507,"Pommern, "
4711,2005485,19506,"Pommern, "
4712,2005488,19514,"Pommern, "
4713,2005488,19515,"Pommern, "
4714,2005490,19521,"Schlesien,Hzm., "
4715,2005491,19522,"Schlesien,Hzm., "
4716,2005491,19523,"Schlesien,Hzm., "
4717,2005500,19537,"Pommern, "
4718,2005500,19538,"Pommern, "
4719,2005507,19553,"Braunschweig-Lüneburg, Kftm, "
4720,2005507,19552,"Braunschweig-Lüneburg, Kftm, "
4721,2005509,19556,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4722,2005509,19558,"Braunschweig-Lüneburg, Kftm, "
4723,2005509,19557,"Braunschweig-Lüneburg, Kftm, "
4724,2005513,19564,"Schlesien,Hzm., "
4725,2005513,19566,"Schlesien,Hzm., "
4726,2005514,19567,"Schlesien,Hzm., "
4727,2005532,19599,"Schlesien,Hzm., "
4728,2005537,19611,"Schlesien,Hzm., "
4729,2005537,19612,"Schlesien,Hzm., "
4730,2005538,19615,"Schlesien,Hzm., "
4731,2005538,19616,"Schlesien,Hzm., "
4732,2005538,19617,"Schlesien,Hzm., "
4733,2005539,19618,"Schlesien,Hzm., "
4734,2005539,19619,"Schlesien,Hzm., "
4735,2005545,19630,"Pommern, "
4736,2005545,19631,"Pommern, "
4737,2005546,19633,"Pommern, "
4738,2005546,19634,"Pommern, "
4739,2005548,19638,"Braunschweig-Lüneburg, Kftm, "
4740,2005553,19649,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4741,2005553,19651,"Braunschweig-Lüneburg, Kftm, "
4742,2005553,19650,"Paderborn,Hstft., "
4743,2005558,19663,"Braunschweig-Lüneburg, Kftm, "
4744,2005558,19665,"Braunschweig-Lüneburg, Kftm, "
4745,2005560,19669,"Braunschweig-Lüneburg, Kftm, "
4746,2005560,19671,"Braunschweig-Lüneburg, Kftm, "
4747,2005564,19678,"Braunschweig-Lüneburg, Kftm, "
4748,2005564,19680,"Braunschweig-Lüneburg, Kftm, "
4749,2005595,19734,"Sachsen,Kftm., "
4750,2005595,19735,"Sachsen,Kftm., "
4751,2005596,19737,"Sachsen,Kftm., "
4752,2005596,19738,"Sachsen,Kftm., "
4753,2005602,19752,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4754,2005602,19754,"Braunschweig-Lüneburg, Kftm, "
4755,2005602,19753,"Köln,Kftm., "
4756,2005631,19815,"Hessen-Kassel,Gft., "
4757,2005634,19823,"Frankfurt,RSt, "
4758,2005634,19824,"Frankfurt,RSt, "
4759,2005650,19847,"Braunschweig-Lüneburg, Kftm, "
4760,2005703,19940,"Braunschweig-Lüneburg, Kftm, "
4761,2005707,19946,"Braunschweig-Lüneburg, Kftm, "
4762,2005726,19972,"Mannsfeld,Ftm., Magdeburg,Hzm., "
4763,2005726,19973,"Magdeburg,Hzm., "
4764,2005726,19974,"Mannsfeld,Ftm., "
4765,2005730,19982,"Köln,Kftm., "
4766,2005739,19999,"Pommern, "
4767,2005739,20000,"Pommern, "
4768,2005742,20007,"Pommern, "
4769,2005742,20008,"Pommern, "
4770,2005746,20020,"Magdeburg,Hzm., "
4771,2005746,20021,"Magdeburg,Hzm., "
4772,2005757,20041,"Braunschweig-Lüneburg, Kftm, Bremen, Hzm, "
4773,2005757,20043,"Braunschweig-Lüneburg, Kftm, "
4774,2005757,20042,"Bremen, Hzm, "
4775,2005759,20046,"Braunschweig-Lüneburg, Kftm, "
4776,2005772,20072,"Braunschweig-Lüneburg, Kftm, "
4777,2005772,20074,"Braunschweig-Lüneburg, Kftm, "
4778,2005798,20128,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4779,2005798,20129,"Braunschweig-Lüneburg, Kftm, "
4780,2005798,20127,"Hessen-Kassel,Gft., "
4781,2005813,20155,"Braunschweig-Lüneburg, Kftm, "
4782,2005823,20173,"Braunschweig-Lüneburg, Kftm, "
4783,2005830,20186,"Schlesien,Hzm., "
4784,2005830,20185,"Schlesien,Hzm., "
4785,2005834,20191,"Pommern, "
4786,2005834,20192,"Pommern, "
4787,2005844,20206,"Bremen, Hzm, "
4788,2005847,20213,"Magdeburg,Hzm., "
4789,2005849,20217,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4790,2005849,20218,"Braunschweig-Wolfenbüttel, Hzm, "
4791,2005849,20219,"Braunschweig-Lüneburg, Kftm, "
4792,2005851,20222,"Braunschweig-Wolfenbüttel, Hzm, "
4793,2005854,20230,"Sachsen,Kftm., Magdeburg,Hzm., "
4794,2005854,20231,"Magdeburg,Hzm., "
4795,2005854,20232,"Sachsen,Kftm., "
4796,2005869,20262,"Braunschweig-Wolfenbüttel, Hzm, "
4797,2005872,20268,"Braunschweig-Wolfenbüttel, Hzm, "
4798,2005875,20275,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4799,2005875,20276,"Braunschweig-Wolfenbüttel, Hzm, "
4800,2005875,20277,"Braunschweig-Lüneburg, Kftm, "
4801,2005885,20293,"Braunschweig-Wolfenbüttel, Hzm, "
4802,2005894,20311,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4803,2005894,20312,"Braunschweig-Wolfenbüttel, Hzm, "
4804,2005894,20313,"Braunschweig-Lüneburg, Kftm, "
4805,2005900,20318,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4806,2005900,20319,"Braunschweig-Wolfenbüttel, Hzm, "
4807,2005900,20320,"Braunschweig-Lüneburg, Kftm, "
4808,2005901,20321,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4809,2005901,20323,"Braunschweig-Lüneburg, Kftm, "
4810,2005901,20322,"Paderborn,Hstft., "
4811,2005902,20324,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4812,2005902,20325,"Braunschweig-Wolfenbüttel, Hzm, "
4813,2005902,20326,"Braunschweig-Lüneburg, Kftm, "
4814,2005911,20344,"Schlesien,Hzm., "
4815,2005911,20345,"Schlesien,Hzm., "
4816,2005913,20350,"Pommern, "
4817,2005913,20351,"Pommern, "
4818,2005913,20352,"Pommern, "
4819,2005935,20390,"Magdeburg,Hzm., "
4820,2005935,20391,"Magdeburg,Hzm., "
4821,2005936,20393,"Sachsen,Kftm., "
4822,2005936,20394,"Sachsen,Kftm., "
4823,2005955,20433,"Pommern, "
4824,2005955,20434,"Pommern, "
4825,2005961,20448,"Pommern, "
4826,2005961,20449,"Pommern, "
4827,2005979,20481,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4828,2005979,20482,"Braunschweig-Wolfenbüttel, Hzm, "
4829,2005979,20483,"Braunschweig-Lüneburg, Kftm, "
4830,2005993,20518,"Schlesien,Hzm., "
4831,2005993,20519,"Schlesien,Hzm., "
4832,2006004,20538,"Pommern, "
4833,2006004,20537,"Pommern, "
4834,2006006,20542,"Pommern, "
4835,2006006,20543,"Pommern, "
4836,2006033,20618,"Bamberg,Bm, "
4837,2006042,54487,"Sachsen,Kftm., "
4838,2006055,20672,"Böhmen, Kgr, Schlesien,Hzm., "
4839,2006055,20674,"Schlesien,Hzm., "
4840,2006055,20671,"Böhmen, Kgr, Schlesien,Hzm., "
4841,2006055,20673,"Böhmen, Kgr, "
4842,2006075,20730,"Braunschweig-Lüneburg, Kftm, "
4843,2006075,20732,"Braunschweig-Lüneburg, Kftm, "
4844,2006110,20822,"Magdeburg,Hzm., "
4845,2006110,20821,"Magdeburg,Hzm., "
4846,2006116,20835,"Braunschweig-Wolfenbüttel, Hzm, "
4847,2006150,20902,"Sachsen,Kftm., "
4848,2006150,20903,"Sachsen,Kftm., "
4849,2006216,21074,"Schlesien,Hzm., "
4850,2006216,21075,"Schlesien,Hzm., "
4851,2006217,21079,"Schlesien,Hzm., "
4852,2006217,21077,"Schlesien,Hzm., "
4853,2006218,21081,"Schlesien,Hzm., "
4854,2006218,21080,"Schlesien,Hzm., "
4855,2006239,21120,"Sachsen,Kftm., Magdeburg,Hzm., "
4856,2006239,21121,"Magdeburg,Hzm., "
4857,2006239,21122,"Sachsen,Kftm., "
4858,2006248,21138,"Sachsen,Kftm., "
4859,2006257,21158,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4860,2006257,21160,"Braunschweig-Lüneburg, Kftm, "
4861,2006257,21159,"Paderborn,Hstft., "
4862,2006258,21161,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4863,2006258,21163,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4864,2006258,21164,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4865,2006258,21165,"Paderborn,Hstft., "
4866,2006258,21162,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4869,2006279,21219,"Mecklenburg,Hzm., "
4870,2006279,21217,"Mecklenburg,Hzm., "
4871,2006279,21218,"Mecklenburg,Hzm., "
4872,2006301,21273,"Böhmen, Kgr, "
4873,2006301,21274,"Böhmen, Kgr, "
4874,2006303,21286,"Hessen-Kassel,Gft., "
4875,2006312,21313,"Hessen-Kassel,Gft., "
4876,2006325,21346,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4877,2006325,21343,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4878,2006325,21345,"Braunschweig-Lüneburg, Kftm, "
4879,2006325,21344,"Hessen-Kassel,Gft., "
4880,2006337,21365,"Böhmen, Kgr, Schlesien,Hzm., "
4881,2006337,21367,"Schlesien,Hzm., "
4882,2006337,21366,"Böhmen, Kgr, Schlesien,Hzm., "
4883,2006337,21368,"Böhmen, Kgr, "
4884,2006338,21369,"Köln,Kftm., Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, Waldeck, Ftm., "
4885,2006338,21372,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, Waldeck, Ftm., "
4886,2006338,21371,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, Waldeck, Ftm., "
4887,2006338,21373,"Köln,Kftm., Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4888,2006338,21370,"Köln,Kftm., Paderborn,Hstft., Waldeck, Ftm., "
4889,2006366,21454,"Schlesien,Hzm., "
4890,2006366,21455,"Schlesien,Hzm., "
4891,2006404,21512,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4892,2006404,21514,"Braunschweig-Wolfenbüttel, Hzm, Hessen-Kassel,Gft., "
4893,2006404,21513,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4894,2006422,21545,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4895,2006422,21546,"Braunschweig-Lüneburg, Kftm, "
4896,2006422,21547,"Braunschweig-Lüneburg, Kftm, "
4897,2006423,21548,"Sachsen,Kftm., "
4898,2006425,21553,"Pommern, "
4899,2006425,21552,"Pommern, "
4900,2006447,21598,"Sachsen,Kftm., "
4901,2006447,21596,"Sachsen,Kftm., "
4902,2006452,21608,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
4903,2006452,21609,"Braunschweig-Wolfenbüttel, Hzm, "
4904,2006452,21610,"Braunschweig-Lüneburg, Kftm, "
4905,2006455,21615,"Sachsen,Kftm., "
4906,2006455,21616,"Sachsen,Kftm., "
4907,2006473,21651,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4908,2006473,21652,"Braunschweig-Lüneburg, Kftm, "
4909,2006473,21653,"Braunschweig-Lüneburg, Kftm, "
4910,2006487,21676,"Augsburg, Bm, "
4911,2006487,21677,"Augsburg, Bm, "
4912,2006487,21679,"Augsburg, Bm, "
4913,2006487,21678,"Augsburg, Bm, "
4914,2006487,21680,"Augsburg, Bm, "
4915,2006495,21695,"Pommern, "
4916,2006495,21694,"Pommern, "
4917,2006526,21754,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4918,2006526,21756,"Braunschweig-Lüneburg, Kftm, "
4919,2006526,21755,"Braunschweig-Lüneburg, Kftm, "
4920,2006530,21766,"Sachsen,Kftm., "
4921,2006530,21767,"Sachsen,Kftm., "
4922,2006532,21772,"Speyer,Bm., "
4923,2006552,21803,"Pommern, "
4924,2006552,21802,"Pommern, "
4925,2006556,21823,"Rittberg,Gft., Braunschweig-Lüneburg, Kftm, "
4926,2006556,21824,"Braunschweig-Lüneburg, Kftm, "
4927,2006556,21822,"Rittberg,Gft., "
4928,2006557,21826,"Braunschweig-Lüneburg, Kftm, "
4929,2006557,21827,"Braunschweig-Lüneburg, Kftm, "
4930,2006574,21863,"Rittberg,Gft., Braunschweig-Lüneburg, Kftm, "
4931,2006574,21864,"Braunschweig-Lüneburg, Kftm, "
4932,2006574,21862,"Rittberg,Gft., "
4933,2006582,21880,"Osnabrück,Ftm., Braunschweig-Lüneburg, Kftm, "
4934,2006582,21876,"Osnabrück,Ftm., Braunschweig-Lüneburg, Kftm, "
4935,2006582,21879,"Braunschweig-Lüneburg, Kftm, "
4936,2006582,21878,"Osnabrück,Ftm., Braunschweig-Lüneburg, Kftm, "
4937,2006582,21877,"Osnabrück,Ftm., "
4938,2006639,21980,"Sachsen,Kftm., "
4939,2006639,21982,"Sachsen,Kftm., "
4940,2006640,21983,"Sachsen,Kftm., "
4941,2006640,21984,"Sachsen,Kftm., "
4942,2006653,22008,"Braunschweig-Lüneburg, Kftm, "
4943,2006654,22010,"Braunschweig-Lüneburg, Kftm, "
4944,2006654,22011,"Braunschweig-Lüneburg, Kftm, "
4945,2006665,22030,"Pommern, "
4946,2006665,22029,"Pommern, "
4947,2006665,22031,"Pommern, "
4948,2006717,22127,"Pommern, "
4949,2006717,22128,"Pommern, "
4950,2006745,22197,"Osnabrück,Ftm., Braunschweig-Lüneburg, Kftm, "
4951,2006745,22199,"Braunschweig-Lüneburg, Kftm, "
4952,2006745,22198,"Osnabrück,Ftm., "
4953,2006768,22237,"Köln,Kftm., "
4954,2006770,22242,"Osnabrück,Ftm., Braunschweig-Lüneburg, Kftm, "
