"ID","Coder","Ausgabe","Nummer","Seite"
1005484,mf,1762-01-01 00:00:00.000,1,2
1005485,mf,1762-01-01 00:00:00.000,1,2
1005486,mf,1762-01-01 00:00:00.000,1,2
1005487,mf,1762-01-01 00:00:00.000,1,2
1005488,mf,1762-01-01 00:00:00.000,1,2
1005489,mf,1762-01-01 00:00:00.000,1,2
1005490,mf,1762-01-01 00:00:00.000,1,3
1005491,mf,1762-01-01 00:00:00.000,1,3
1005492,mf,1762-01-01 00:00:00.000,1,3
1005493,mf,1762-01-01 00:00:00.000,1,3
1005494,mf,1762-01-01 00:00:00.000,1,3
1005495,mf,1762-01-01 00:00:00.000,1,3
1005496,mf,1762-01-01 00:00:00.000,1,3
1005497,mf,1762-01-01 00:00:00.000,1,4
1005498,mf,1762-01-01 00:00:00.000,1,4
1005499,mf,1762-01-01 00:00:00.000,1,4
1005500,mf,1762-01-01 00:00:00.000,1,4
1005501,mf,1762-01-01 00:00:00.000,1,4
1005502,mf,1762-01-02 00:00:00.000,2,1
1005503,mf,1762-01-02 00:00:00.000,2,1
1005504,mf,1762-01-02 00:00:00.000,2,1
1005505,mf,1762-01-02 00:00:00.000,2,2
1005506,mf,1762-01-02 00:00:00.000,2,2
1005507,mf,1762-01-02 00:00:00.000,2,2
1005508,mf,1762-01-02 00:00:00.000,2,2
1005509,mf,1762-01-02 00:00:00.000,2,2
1005510,mf,1762-01-02 00:00:00.000,2,2
1005511,mf,1762-01-02 00:00:00.000,2,3
1005512,mf,1762-01-02 00:00:00.000,2,3
1005513,mf,1762-01-02 00:00:00.000,2,3
1005514,mf,1762-01-02 00:00:00.000,2,3
1005515,mf,1762-01-02 00:00:00.000,2,3
1005516,mf,1762-01-02 00:00:00.000,2,3
1005517,mf,1762-01-02 00:00:00.000,2,4
1005518,mf,1762-01-02 00:00:00.000,2,4
1005519,mf,1762-01-02 00:00:00.000,2,4
1005520,mf,1762-01-02 00:00:00.000,2,4
1005521,mf,1762-01-02 00:00:00.000,2,5
1005522,mf,1762-01-02 00:00:00.000,2,5
1005523,mf,1762-01-02 00:00:00.000,2,5
1005524,mf,1762-01-02 00:00:00.000,2,5
1005525,mf,1762-01-02 00:00:00.000,2,9
1005526,mf,1762-01-01 00:00:00.000,1,9
1005527,mf,1762-01-01 00:00:00.000,1,11
1005528,mf,1762-01-01 00:00:00.000,1,15
1005529,mf,1762-01-09 00:00:00.000,3,1
1005530,mf,1762-01-09 00:00:00.000,3,1
1005531,mf,1762-01-09 00:00:00.000,3,2
1005532,mf,1762-01-09 00:00:00.000,3,2
1005533,mf,1762-01-09 00:00:00.000,3,2
1005534,mf,1762-01-09 00:00:00.000,3,2
1005535,mf,1762-01-09 00:00:00.000,3,2
1005536,mf,1762-01-09 00:00:00.000,3,2
1005537,mf,1762-01-09 00:00:00.000,3,3
1005538,mf,1762-01-09 00:00:00.000,3,3
1005539,mf,1762-01-09 00:00:00.000,3,3
1005540,mf,1762-01-09 00:00:00.000,3,3
1005541,mf,1762-01-09 00:00:00.000,3,4
1005542,mf,1762-01-09 00:00:00.000,3,4
1005543,mf,1762-01-09 00:00:00.000,3,4
1005544,mf,1762-01-09 00:00:00.000,3,4
1005545,mf,1762-01-09 00:00:00.000,3,4
1005546,mf,1762-01-09 00:00:00.000,3,4
1005547,mf,1762-01-09 00:00:00.000,3,4
1005548,mf,1762-01-09 00:00:00.000,3,4
1005549,mf,1762-01-09 00:00:00.000,3,4
1005550,mf,1762-01-09 00:00:00.000,3,5
1005551,mf,1762-01-09 00:00:00.000,3,5
1005552,mf,1762-01-09 00:00:00.000,3,5
1005553,mf,1762-01-09 00:00:00.000,3,5
1005554,mf,1762-01-09 00:00:00.000,3,5
1005555,mf,1762-01-09 00:00:00.000,3,9
1005556,mf,1762-09-15 00:00:00.000,74,1
1005557,mf,1762-09-15 00:00:00.000,74,1
1005558,mf,1762-09-15 00:00:00.000,74,1
1005559,mf,1762-09-15 00:00:00.000,74,1
1005560,mf,1762-09-15 00:00:00.000,74,1
1005561,mf,1762-09-15 00:00:00.000,74,1
1005562,mf,1762-09-15 00:00:00.000,74,2
1005563,mf,1762-09-15 00:00:00.000,74,2
1005564,mf,1762-09-15 00:00:00.000,74,2
1005565,mf,1762-09-15 00:00:00.000,74,2
1005566,mf,1762-09-15 00:00:00.000,74,2
1005567,mf,1762-09-15 00:00:00.000,74,2
1005568,mf,1762-09-15 00:00:00.000,74,3
1005569,mf,1762-09-15 00:00:00.000,74,3
1005570,mf,1762-09-15 00:00:00.000,74,3
1005571,mf,1762-09-15 00:00:00.000,74,3
1005572,mf,1762-09-15 00:00:00.000,74,4
1005573,mf,1762-09-15 00:00:00.000,74,4
1005574,mf,1762-09-15 00:00:00.000,74,4
1005575,mf,1762-09-15 00:00:00.000,74,4
1005576,mf,1762-09-15 00:00:00.000,74,4
1005577,mf,1762-09-15 00:00:00.000,74,4
1005578,mf,1762-09-15 00:00:00.000,74,5
1005579,mf,1762-09-15 00:00:00.000,74,5
1005580,mf,1762-09-15 00:00:00.000,74,5
1005581,mf,1762-09-15 00:00:00.000,74,9
1005582,mf,1762-09-15 00:00:00.000,74,15
1005583,mf,1762-09-15 00:00:00.000,74,17
1005584,mf,1762-09-18 00:00:00.000,75,1
1005585,mf,1762-09-18 00:00:00.000,75,1
1005586,mf,1762-09-18 00:00:00.000,75,2
1005587,mf,1762-09-18 00:00:00.000,75,2
1005588,mf,1762-09-18 00:00:00.000,75,2
1005589,mf,1762-09-18 00:00:00.000,75,3
1005590,mf,1762-09-18 00:00:00.000,75,3
1005591,mf,1762-09-18 00:00:00.000,75,3
1005592,mf,1762-09-18 00:00:00.000,75,3
1005593,mf,1762-09-18 00:00:00.000,75,3
1005594,mf,1762-09-18 00:00:00.000,75,3
1005595,mf,1762-09-18 00:00:00.000,75,4
1005596,mf,1762-09-18 00:00:00.000,75,5
1005597,mf,1762-09-18 00:00:00.000,75,5
1005598,mf,1762-09-18 00:00:00.000,75,5
1005599,mf,1762-09-18 00:00:00.000,75,5
1005600,mf,1762-09-18 00:00:00.000,75,5
1005601,mf,1762-09-18 00:00:00.000,75,9
1005602,mf,1762-09-18 00:00:00.000,75,13
2000001,EK,1758-11-01 00:00:00.000,87,3
2000002,EK,1756-06-09 00:00:00.000,46,1
2000003,EK,1756-06-09 00:00:00.000,46,1
2000004,EK,1756-06-09 00:00:00.000,46,1
2000005,EK,1756-06-09 00:00:00.000,46,1
2000006,EK,1756-06-09 00:00:00.000,46,1
2000007,EK,1756-06-09 00:00:00.000,46,1
2000008,EK,1756-06-09 00:00:00.000,46,2
2000009,EK,1756-06-09 00:00:00.000,46,2
2000010,EK,1756-06-09 00:00:00.000,46,2
2000011,EK,1756-06-09 00:00:00.000,46,2
2000012,EK,1756-06-09 00:00:00.000,46,2
2000013,EK,1756-06-09 00:00:00.000,46,2
2000014,EK,1756-06-09 00:00:00.000,46,2
2000015,EK,1756-06-09 00:00:00.000,46,3
2000016,EK,1756-06-09 00:00:00.000,46,3
2000017,EK,1756-06-09 00:00:00.000,46,3
2000018,EK,1756-06-09 00:00:00.000,46,3
2000019,EK,1756-06-09 00:00:00.000,46,3
2000020,EK,1756-06-09 00:00:00.000,46,3
2000021,EK,1756-06-09 00:00:00.000,46,3
2000022,EK,1756-06-09 00:00:00.000,46,3
2000023,EK,1756-06-09 00:00:00.000,46,3
2000024,EK,1756-06-09 00:00:00.000,46,3
2000025,EK,1756-06-09 00:00:00.000,46,3
2000026,EK,1756-06-09 00:00:00.000,46,3
2000027,ek,1756-06-09 00:00:00.000,46,4
2000028,ek,1756-06-09 00:00:00.000,46,4
2000029,ek,1756-06-09 00:00:00.000,46,4
2000030,ek,1756-06-09 00:00:00.000,46,4
2000031,ek,1756-06-09 00:00:00.000,46,4
2000032,ek,1756-06-09 00:00:00.000,46,5
2000033,ek,1756-06-09 00:00:00.000,46,5
2000034,ek,1756-06-09 00:00:00.000,46,6
2000035,ek,1756-06-09 00:00:00.000,46,7
2000036,ek,1756-06-09 00:00:00.000,46,7
2000037,ek,1756-06-09 00:00:00.000,46,8
2000038,ek,1756-06-09 00:00:00.000,46,8
2000039,ek,1756-06-09 00:00:00.000,46,8
2000040,ek,1756-06-09 00:00:00.000,46,8
2000041,ek,1756-06-09 00:00:00.000,46,8
2000042,ek,1756-06-09 00:00:00.000,46,8
2000043,ek,1756-06-09 00:00:00.000,46,8
2000044,ek,1756-06-09 00:00:00.000,46,9
2000045,ek,1756-06-09 00:00:00.000,46,9
2000046,ek,1756-06-09 00:00:00.000,46,9
2000047,ek,1756-06-09 00:00:00.000,46,9
2000048,ek,1756-06-09 00:00:00.000,46,10
2000049,ek,1756-06-12 00:00:00.000,47,1
2000050,ek,1756-06-12 00:00:00.000,47,1
2000051,ek,1756-06-12 00:00:00.000,47,1
2000052,ek,1756-06-12 00:00:00.000,47,1
2000053,ek,1756-06-12 00:00:00.000,47,1
2000054,ek,1756-06-12 00:00:00.000,47,1
2000055,ek,1756-06-12 00:00:00.000,47,1
2000056,ek,1756-06-12 00:00:00.000,47,1
2000057,ek,1756-06-12 00:00:00.000,47,1
2000058,ek,1756-06-12 00:00:00.000,47,2
2000059,ek,1756-06-12 00:00:00.000,47,2
2000060,ek,1756-06-12 00:00:00.000,47,2
2000061,ek,1756-06-12 00:00:00.000,47,2
2000062,ek,1756-06-12 00:00:00.000,47,3
2000063,ek,1756-06-12 00:00:00.000,47,3
2000064,ek,1756-06-12 00:00:00.000,47,3
2000065,ek,1756-06-12 00:00:00.000,47,3
2000066,ek,1756-06-12 00:00:00.000,47,3
2000067,ek,1756-06-12 00:00:00.000,47,3
2000068,ek,1756-06-12 00:00:00.000,47,4
2000069,ek,1756-06-12 00:00:00.000,47,4
2000070,ek,1756-06-12 00:00:00.000,47,4
2000071,ek,1756-06-12 00:00:00.000,47,4
2000072,ek,1756-06-12 00:00:00.000,47,4
2000073,ek,1756-06-12 00:00:00.000,47,5
2000074,ek,1756-06-12 00:00:00.000,47,6
2000075,ek,1756-06-12 00:00:00.000,47,6
2000076,ek,1756-06-12 00:00:00.000,47,6
2000077,ek,1756-06-12 00:00:00.000,47,7
2000078,ek,1756-06-12 00:00:00.000,47,7
2000079,ek,1756-06-12 00:00:00.000,47,7
2000080,ek,1756-06-12 00:00:00.000,47,7
2000081,ek,1756-06-12 00:00:00.000,47,7
2000082,ek,1756-06-12 00:00:00.000,47,8
2000083,ek,1756-06-12 00:00:00.000,47,8
2000084,ek,1756-06-12 00:00:00.000,47,9
2000085,ek,1756-06-12 00:00:00.000,47,9
2000086,ek,1756-06-16 00:00:00.000,48,1
2000087,ek,1756-06-16 00:00:00.000,48,1
2000088,ek,1756-06-16 00:00:00.000,48,1
2000089,ek,1756-06-16 00:00:00.000,48,1
2000090,ek,1756-06-16 00:00:00.000,48,1
2000091,ek,1756-06-16 00:00:00.000,48,1
2000092,ek,1756-06-16 00:00:00.000,48,1
2000093,ek,1756-06-16 00:00:00.000,48,2
2000094,ek,1756-06-16 00:00:00.000,48,2
2000095,ek,1756-06-16 00:00:00.000,48,2
2000096,ek,1756-06-16 00:00:00.000,48,3
2000097,ek,1756-06-16 00:00:00.000,48,3
2000098,ek,1756-06-16 00:00:00.000,48,3
2000099,ek,1756-06-16 00:00:00.000,48,3
2000100,ek,1756-06-16 00:00:00.000,48,3
2000101,ek,1756-06-16 00:00:00.000,48,3
2000102,ek,1756-06-16 00:00:00.000,48,3
2000103,ek,1756-06-16 00:00:00.000,48,3
2000104,ek,1756-06-16 00:00:00.000,48,4
2000105,ek,1756-06-16 00:00:00.000,48,4
2000106,ek,1756-06-16 00:00:00.000,48,4
2000107,ek,1756-06-16 00:00:00.000,48,4
2000108,ek,1756-06-16 00:00:00.000,48,4
2000109,ek,1756-06-16 00:00:00.000,48,5
2000110,ek,1756-06-16 00:00:00.000,48,5
2000111,ek,1756-06-16 00:00:00.000,48,5
2000112,ek,1756-06-16 00:00:00.000,48,6
2000113,ek,1756-06-16 00:00:00.000,48,6
2000114,ek,1756-06-16 00:00:00.000,48,7
2000115,ek,1756-06-16 00:00:00.000,48,7
2000116,ek,1756-06-16 00:00:00.000,48,7
2000117,ek,1756-06-16 00:00:00.000,48,7
2000118,ek,1756-06-16 00:00:00.000,48,7
2000119,ek,1756-06-16 00:00:00.000,48,8
2000120,ek,1756-06-16 00:00:00.000,48,8
2000121,ek,1756-06-16 00:00:00.000,48,8
2000122,ek,1756-06-16 00:00:00.000,48,9
2000123,ek,1756-06-16 00:00:00.000,48,9
2000124,ek,1756-06-19 00:00:00.000,49,1
2000125,ek,1756-06-19 00:00:00.000,49,1
2000126,ek,1756-06-19 00:00:00.000,49,1
2000127,ek,1756-06-19 00:00:00.000,49,1
2000128,ek,1756-06-19 00:00:00.000,49,2
2000129,ek,1756-06-19 00:00:00.000,49,2
2000130,ek,1756-06-19 00:00:00.000,49,2
2000131,ek,1756-06-19 00:00:00.000,49,2
2000132,ek,1756-06-19 00:00:00.000,49,2
2000133,ek,1756-06-19 00:00:00.000,49,2
2000134,ek,1756-06-19 00:00:00.000,49,2
2000135,ek,1756-06-19 00:00:00.000,49,3
2000136,ek,1756-06-19 00:00:00.000,49,3
2000137,ek,1756-06-19 00:00:00.000,49,3
2000138,ek,1756-06-19 00:00:00.000,49,3
2000139,ek,1756-06-19 00:00:00.000,49,4
2000140,ek,1756-06-19 00:00:00.000,49,4
2000141,ek,1756-06-19 00:00:00.000,49,4
2000142,ek,1756-06-19 00:00:00.000,49,4
2000143,ek,1756-06-19 00:00:00.000,49,4
2000144,ek,1756-06-19 00:00:00.000,49,4
2000145,ek,1756-06-19 00:00:00.000,49,4
2000146,ek,1756-06-19 00:00:00.000,49,5
2000147,ek,1756-06-19 00:00:00.000,49,5
2000149,ek,1756-06-19 00:00:00.000,49,8
2000150,ek,1756-06-19 00:00:00.000,49,9
2000151,ek,1756-06-19 00:00:00.000,49,10
2000152,ek,1756-06-19 00:00:00.000,49,11
2000153,ek,1756-06-19 00:00:00.000,49,11
2000154,ek,1756-06-19 00:00:00.000,49,12
2000155,ek,1756-06-19 00:00:00.000,49,12
2000156,ek,1756-06-23 00:00:00.000,50,1
2000157,ek,1756-06-23 00:00:00.000,50,1
2000158,ek,1756-06-23 00:00:00.000,50,1
2000159,ek,1756-06-23 00:00:00.000,50,2
2000160,ek,1756-06-23 00:00:00.000,50,2
2000161,ek,1756-06-23 00:00:00.000,50,2
2000162,ek,1756-06-23 00:00:00.000,50,2
2000163,ek,1756-06-23 00:00:00.000,50,2
2000164,ek,1756-06-23 00:00:00.000,50,2
2000165,ek,1756-06-23 00:00:00.000,50,2
2000166,ek,1756-06-23 00:00:00.000,50,2
2000167,ek,1756-06-23 00:00:00.000,50,2
2000168,ek,1756-06-23 00:00:00.000,50,2
2000169,ek,1756-06-23 00:00:00.000,50,2
2000170,ek,1756-06-23 00:00:00.000,50,2
2000171,ek,1756-06-23 00:00:00.000,50,3
2000172,ek,1756-06-23 00:00:00.000,50,3
2000173,ek,1756-06-23 00:00:00.000,50,3
2000174,ek,1756-06-23 00:00:00.000,50,3
2000175,ek,1756-06-23 00:00:00.000,50,3
2000176,ek,1756-06-23 00:00:00.000,50,3
2000177,ek,1756-06-23 00:00:00.000,50,3
2000178,ek,1756-06-23 00:00:00.000,50,3
2000179,ek,1756-06-23 00:00:00.000,50,3
2000180,ek,1756-06-23 00:00:00.000,50,3
2000181,ek,1756-06-23 00:00:00.000,50,4
2000182,ek,1756-06-23 00:00:00.000,50,4
2000183,ek,1756-06-23 00:00:00.000,50,4
2000184,ek,1756-06-23 00:00:00.000,50,4
2000185,ek,1756-06-23 00:00:00.000,50,4
2000186,ek,1756-06-23 00:00:00.000,50,4
2000187,ek,1756-06-23 00:00:00.000,50,4
2000188,ek,1756-06-23 00:00:00.000,50,4
2000189,ek,1756-06-23 00:00:00.000,50,4
2000190,ek,1756-06-23 00:00:00.000,50,5
2000191,ek,1756-06-23 00:00:00.000,50,6
2000192,ek,1756-06-23 00:00:00.000,50,6
2000193,ek,1756-06-23 00:00:00.000,50,7
2000194,ek,1756-06-23 00:00:00.000,50,8
2000195,ek,1756-06-23 00:00:00.000,50,9
2000196,ek,1756-06-23 00:00:00.000,50,9
2000197,ek,1756-06-23 00:00:00.000,50,9
2000198,ek,1756-06-23 00:00:00.000,50,9
2000199,ek,1756-06-23 00:00:00.000,50,9
2000200,ek,1756-06-26 00:00:00.000,51,1
2000201,ek,1756-06-26 00:00:00.000,51,1
2000202,ek,1756-06-26 00:00:00.000,51,1
2000203,ek,1756-06-26 00:00:00.000,51,1
2000204,ek,1756-06-26 00:00:00.000,51,2
2000205,ek,1756-06-26 00:00:00.000,51,2
2000206,ek,1756-06-26 00:00:00.000,51,2
2000207,ek,1756-06-26 00:00:00.000,51,2
2000208,ek,1756-06-26 00:00:00.000,51,2
2000209,ek,1756-06-26 00:00:00.000,51,2
2000210,ek,1756-06-26 00:00:00.000,51,2
2000211,ek,1756-06-26 00:00:00.000,51,2
2000212,ek,1756-06-26 00:00:00.000,51,2
2000213,ek,1756-06-26 00:00:00.000,51,3
2000214,ek,1756-06-26 00:00:00.000,51,3
2000215,ek,1756-06-26 00:00:00.000,51,3
2000216,ek,1756-06-26 00:00:00.000,51,3
2000217,ek,1756-06-26 00:00:00.000,51,3
2000218,ek,1756-06-26 00:00:00.000,51,3
2000219,ek,1756-06-26 00:00:00.000,51,3
2000220,ek,1756-06-26 00:00:00.000,51,3
2000221,ek,1756-06-26 00:00:00.000,51,3
2000222,ek,1756-06-26 00:00:00.000,51,3
2000223,ek,1756-06-26 00:00:00.000,51,4
2000224,ek,1756-06-26 00:00:00.000,51,4
2000225,ek,1756-06-26 00:00:00.000,51,4
2000226,ek,1756-06-26 00:00:00.000,51,4
2000227,ek,1756-06-26 00:00:00.000,51,5
2000228,ek,1756-06-26 00:00:00.000,51,5
2000229,ek,1756-06-26 00:00:00.000,51,6
2000230,ek,1756-06-26 00:00:00.000,51,7
2000231,ek,1756-06-26 00:00:00.000,51,7
2000232,ek,1756-06-26 00:00:00.000,51,8
2000233,ek,1756-06-26 00:00:00.000,51,8
2000234,ek,1756-06-26 00:00:00.000,51,9
2000235,ek,1756-06-26 00:00:00.000,51,10
2000236,ek,1756-06-26 00:00:00.000,51,11
2000237,ek,1756-06-26 00:00:00.000,51,11
2000238,ek,1756-06-26 00:00:00.000,51,12
2000239,ek,1756-06-26 00:00:00.000,51,14
2000240,ek,1756-06-26 00:00:00.000,51,15
2000241,ek,1756-06-26 00:00:00.000,51,15
2000242,ek,1756-06-26 00:00:00.000,51,16
2000243,ek,1756-06-30 00:00:00.000,52,1
2000244,ek,1756-06-30 00:00:00.000,52,1
2000245,ek,1756-06-30 00:00:00.000,52,1
2000246,ek,1756-06-30 00:00:00.000,52,1
2000247,ek,1756-06-30 00:00:00.000,52,1
2000248,ek,1756-06-30 00:00:00.000,52,1
2000249,ek,1756-06-30 00:00:00.000,52,1
2000250,ek,1756-06-30 00:00:00.000,52,1
2000251,ek,1756-06-30 00:00:00.000,52,2
2000252,ek,1756-06-30 00:00:00.000,52,2
2000253,ek,1756-06-30 00:00:00.000,52,2
2000254,ek,1756-06-30 00:00:00.000,52,2
2000255,ek,1756-06-30 00:00:00.000,52,2
2000256,ek,1756-06-30 00:00:00.000,52,2
2000257,ek,1756-06-30 00:00:00.000,52,2
2000258,ek,1756-06-30 00:00:00.000,52,3
2000259,ek,1756-06-30 00:00:00.000,52,3
2000260,ek,1756-06-30 00:00:00.000,52,3
2000261,ek,1756-06-30 00:00:00.000,52,4
2000262,ek,1756-06-30 00:00:00.000,52,4
2000263,ek,1756-06-30 00:00:00.000,52,4
2000264,ek,1756-06-30 00:00:00.000,52,4
2000265,ek,1756-06-30 00:00:00.000,52,4
2000266,ek,1756-06-30 00:00:00.000,52,4
2000267,ek,1756-06-30 00:00:00.000,52,5
2000268,ek,1756-06-30 00:00:00.000,52,6
2000269,ek,1756-06-30 00:00:00.000,52,7
2000270,ek,1756-06-30 00:00:00.000,52,7
2000271,ek,1756-06-30 00:00:00.000,52,7
2000272,ek,1756-06-30 00:00:00.000,52,8
2000273,ek,1756-06-30 00:00:00.000,52,8
2000274,ek,1756-06-30 00:00:00.000,52,8
2000275,ek,1756-06-30 00:00:00.000,52,9
2000276,ek,1756-06-30 00:00:00.000,52,9
2000277,ek,1756-06-30 00:00:00.000,52,9
2000278,ek,1756-06-30 00:00:00.000,52,10
2000279,ek,1756-06-30 00:00:00.000,52,10
2000280,ek,1756-07-03 00:00:00.000,53,1
2000281,ek,1756-07-03 00:00:00.000,53,1
2000282,ek,1756-07-03 00:00:00.000,53,1
2000283,ek,1756-07-03 00:00:00.000,53,1
2000284,ek,1756-07-03 00:00:00.000,53,1
2000285,ek,1756-07-03 00:00:00.000,53,2
2000286,ek,1756-07-03 00:00:00.000,53,2
2000287,ek,1756-07-03 00:00:00.000,53,2
2000288,ek,1756-07-03 00:00:00.000,53,2
2000289,ek,1756-07-03 00:00:00.000,53,2
2000290,ek,1756-07-03 00:00:00.000,53,2
2000291,ek,1756-07-03 00:00:00.000,53,2
2000292,ek,1756-07-03 00:00:00.000,53,2
2000293,ek,1756-07-03 00:00:00.000,53,3
2000294,ek,1756-07-03 00:00:00.000,53,3
2000295,ek,1756-07-03 00:00:00.000,53,3
2000296,ek,1756-07-03 00:00:00.000,53,3
2000297,ek,1756-07-03 00:00:00.000,53,3
2000298,ek,1756-07-03 00:00:00.000,53,3
2000299,ek,1756-07-03 00:00:00.000,53,4
2000300,ek,1756-07-03 00:00:00.000,53,4
2000301,ek,1756-07-03 00:00:00.000,53,4
2000302,ek,1756-07-03 00:00:00.000,53,4
2000303,ek,1756-07-03 00:00:00.000,53,4
2000304,ek,1756-07-03 00:00:00.000,53,4
2000305,ek,1756-07-03 00:00:00.000,53,4
2000306,ek,1756-07-03 00:00:00.000,53,4
2000307,ek,1756-07-03 00:00:00.000,53,5
2000308,ek,1756-07-03 00:00:00.000,53,6
2000309,ek,1756-07-03 00:00:00.000,53,6
2000310,ek,1756-07-03 00:00:00.000,53,6
2000311,ek,1756-07-03 00:00:00.000,53,6
2000312,ek,1756-07-03 00:00:00.000,53,6
2000313,ek,1756-07-03 00:00:00.000,53,7
2000314,ek,1756-07-03 00:00:00.000,53,7
2000315,ek,1756-07-03 00:00:00.000,53,8
2000316,ek,1756-07-03 00:00:00.000,53,8
2000317,ek,1756-07-03 00:00:00.000,53,8
2000318,ek,1756-07-03 00:00:00.000,53,8
2000319,ek,1756-07-03 00:00:00.000,53,9
2000320,ek,1756-07-03 00:00:00.000,53,9
2000321,ek,1756-07-03 00:00:00.000,53,10
2000322,ek,1756-07-07 00:00:00.000,54,1
2000323,ek,1756-07-07 00:00:00.000,54,1
2000324,ek,1756-07-07 00:00:00.000,54,1
2000325,ek,1756-07-07 00:00:00.000,54,1
2000326,ek,1756-07-07 00:00:00.000,54,1
2000327,ek,1756-07-07 00:00:00.000,54,1
2000328,ek,1756-07-07 00:00:00.000,54,1
2000329,ek,1756-07-07 00:00:00.000,54,1
2000330,ek,1756-07-07 00:00:00.000,54,1
2000331,ek,1756-07-07 00:00:00.000,54,2
2000332,ek,1756-07-07 00:00:00.000,54,2
2000333,ek,1756-07-07 00:00:00.000,54,3
2000334,ek,1756-07-07 00:00:00.000,54,3
2000335,ek,1756-07-07 00:00:00.000,54,3
2000336,ek,1756-07-07 00:00:00.000,54,3
2000337,ek,1756-07-07 00:00:00.000,54,3
2000338,ek,1756-07-07 00:00:00.000,54,4
2000339,ek,1756-07-07 00:00:00.000,54,4
2000340,ek,1756-07-07 00:00:00.000,54,5
2000341,ek,1756-07-07 00:00:00.000,54,5
2000342,ek,1756-07-07 00:00:00.000,54,5
2000343,ek,1756-07-07 00:00:00.000,54,6
2000344,ek,1756-07-07 00:00:00.000,54,6
2000345,ek,1756-07-07 00:00:00.000,54,6
2000346,ek,1756-07-07 00:00:00.000,54,6
2000347,ek,1756-07-07 00:00:00.000,54,7
2000348,ek,1756-07-07 00:00:00.000,54,7
2000349,ek,1756-07-07 00:00:00.000,54,8
2000350,ek,1756-07-07 00:00:00.000,54,9
2000351,ek,1756-07-10 00:00:00.000,55,1
2000352,ek,1756-07-10 00:00:00.000,55,1
2000353,ek,1756-07-10 00:00:00.000,55,1
2000354,ek,1756-07-10 00:00:00.000,55,1
2000355,ek,1756-07-10 00:00:00.000,55,1
2000356,ek,1756-07-10 00:00:00.000,55,1
2000357,ek,1756-07-10 00:00:00.000,55,1
2000358,ek,1756-07-10 00:00:00.000,55,3
2000359,ek,1756-07-10 00:00:00.000,55,3
2000360,ek,1756-07-10 00:00:00.000,55,3
2000361,ek,1756-07-10 00:00:00.000,55,3
2000362,ek,1756-07-10 00:00:00.000,55,3
2000363,ek,1756-07-10 00:00:00.000,55,3
2000364,ek,1756-07-10 00:00:00.000,55,4
2000365,ek,1756-07-10 00:00:00.000,55,4
2000366,ek,1756-07-10 00:00:00.000,55,4
2000367,ek,1756-07-10 00:00:00.000,55,4
2000368,ek,1756-07-10 00:00:00.000,55,4
2000369,ek,1756-07-10 00:00:00.000,55,4
2000370,ek,1756-07-10 00:00:00.000,55,4
2000371,ek,1756-07-10 00:00:00.000,55,4
2000372,ek,1756-07-10 00:00:00.000,55,6
2000373,ek,1756-07-10 00:00:00.000,55,7
2000374,ek,1756-07-10 00:00:00.000,55,8
2000375,ek,1756-07-10 00:00:00.000,55,8
2000376,ek,1756-07-10 00:00:00.000,55,8
2000377,ek,1756-07-10 00:00:00.000,55,9
2000378,ek,1756-07-10 00:00:00.000,55,9
2000379,ek,1756-07-10 00:00:00.000,55,9
2000380,ek,1756-07-10 00:00:00.000,55,9
2000381,ek,1756-07-10 00:00:00.000,55,9
2000382,ek,1756-07-10 00:00:00.000,55,10
2000383,ek,1756-07-10 00:00:00.000,55,10
2000384,ek,1756-07-14 00:00:00.000,56,1
2000385,ek,1756-07-14 00:00:00.000,56,1
2000386,ek,1756-07-14 00:00:00.000,56,1
2000387,ek,1756-07-14 00:00:00.000,56,1
2000388,ek,1756-07-14 00:00:00.000,56,1
2000389,ek,1756-07-14 00:00:00.000,56,2
2000390,ek,1756-07-14 00:00:00.000,56,2
2000391,ek,1756-07-14 00:00:00.000,56,2
2000392,ek,1756-07-14 00:00:00.000,56,2
2000393,ek,1756-07-14 00:00:00.000,56,2
2000394,ek,1756-07-14 00:00:00.000,56,2
2000395,ek,1756-07-14 00:00:00.000,56,2
2000396,ek,1756-07-14 00:00:00.000,56,2
2000397,ek,1756-07-14 00:00:00.000,56,3
2000398,ek,1756-07-14 00:00:00.000,56,3
2000399,ek,1756-07-14 00:00:00.000,56,3
2000400,ek,1756-07-14 00:00:00.000,56,4
2000401,ek,1756-07-14 00:00:00.000,56,4
2000402,ek,1756-07-14 00:00:00.000,56,4
2000403,ek,1756-07-14 00:00:00.000,56,4
2000404,ek,1756-07-14 00:00:00.000,56,4
2000405,ek,1756-07-14 00:00:00.000,56,4
2000406,ek,1756-07-14 00:00:00.000,56,4
2000407,ek,1756-07-14 00:00:00.000,56,4
2000408,ek,1756-07-14 00:00:00.000,56,5
2000409,ek,1756-07-14 00:00:00.000,56,5
2000410,ek,1756-07-14 00:00:00.000,56,7
2000411,ek,1756-07-14 00:00:00.000,56,7
2000412,ek,1756-07-14 00:00:00.000,56,7
2000413,ek,1756-07-14 00:00:00.000,56,8
2000414,ek,1756-07-14 00:00:00.000,56,8
2000415,ek,1756-07-14 00:00:00.000,56,8
2000416,ek,1756-07-14 00:00:00.000,56,9
2000417,HJH,1761-03-21 00:00:00.000,23,4
2000418,ek,1756-07-14 00:00:00.000,56,9
2000419,ek,1756-07-14 00:00:00.000,56,9
